filename,duration,flag,transcription
sama_nbl_09h11sep2023_0016.wav,4.9,N,yalamukela nelinye isizo elibuya kwezinye iinarha ezihlukeneko
sama_nbl_09h11sep2023_0018.wav,8,N,umbuso we [morocco] uthi ukuthola isizo ukusuka enarheni ezine kubalwa i [britain spain qatar european union] kodwana ke
sama_nbl_09h13aug2023_0002.wav,5.5,N,nakhuluma nephiko leendaba ze s_a_b_c umsimanga uveze amahlelo we DA
sama_nbl_09h13aug2023_0003.wav,6.5,N,ngikuphumuze angiktjhiyi wedwa ngikutjhiya ezandleni ezifuthumeleko zakathandi mamakhe wekhaya lotjha 
sama_nbl_09h13aug2023_0006.wav,5,B,sele uhlahle ithemba bese siyalibuyisa ke ithemba thina njengombana ke umtlolo uthini
sama_nbl_09h13aug2023_0007.wav,5.7,N,shlangana ngelesihlanu ehlelweni hlala nami [seven to nine ] entambama 
sama_nbl_09h13aug2023_0008.wav,10.4,N,zuzu sifike ngemaphethelweni wehlelo lethu ihlelo avulekile masango yabonake mnqopho wehlelo kuthi lokha sikuthola uthwele
sama_nbl_09h13aug2023_0009.wav,4.8,N,lethe amezwi wokuzikhuthaza abantu bazivuselele ngaphezu kweyabo yabo ipilo
sama_nbl_09h13aug2023_0011.wav,8,N,injalo ngeze awa lethoba ziindaba mrhatjho ikwekwezi f_m ubongeka buso nabentwabakhe abathathu
sama_nbl_09h13aug2023_0012.wav,5.9,N,letha umthwalo wakho ngikwazi ukuthi
sama_nbl_09h13aug2023_0014.wav,7.6,NS,uyazi umfundisi nakatjhumayelo umfundisi umangena kuyinyanga la sigidinga khona abomma wathi
sama_nbl_09h13aug2023_0015.wav,8,N,akwaziwa ke ukuthi lokho ukwenziswe yini kodwana kusolakala ukuthi ube dosa budisi khulu angasakghoni ukondla abentwabakhe ayedwa
sama_nbl_09h13aug2023_0017.wav,5.3,N,lenarha unyaka ozako ngyabuya godu ngezilamko nge awa lesumi kukhanya bha
sama_nbl_09h13aug2023_0018.wav,10.7,N,uthi ke umnyango wezokuthuthukiswa kwezehlalakuhle ubawe ukuthi labo abantu abazithola baphila endlaleni ekulu ebuhlungu engabekezelelekiko
sama_nbl_09h13aug2023_0019.wav,8.4,N,unina aphila ngeenkolodo ngokuya ngokombiko ungqongqotjhe amapholisa ubheki cele uthi indaba le yabahlali ngaphandle
sama_nbl_09h13aug2023_0020.wav,6.2,N,ubongeka kuthiwa ngobulele abentazinyana abathathu naye wazibulala iveke ephelileko ngosondo
sama_nbl_09h13aug2023_0021.wav,8,N,ukuthi bavele ngaphambili bazakufuna isizo embusweni ngoba abantwanaba bebayithola imali yesondlo sombuso kodwana beyingeli
sama_nbl_09h13aug2023_0022.wav,5.4,N,nok'khuliswa kwe d_a esifundeni se [gauteng] ngaphambi kwekhetho lenarha lonyaka ozako
sama_nbl_09h13aug2023_0023.wav,6.6,N,babaleka indlala uyitholile incwadi etjhoko ukuthi unobangela yini ingaphasi kwelawulo lamapholisa
sama_nbl_09h13aug2023_0025.wav,5.4,N,abalise ukufaka ababuya ngaphandle emafledzini lawo uthi baziinkulungwana ngeenkulungnwana abahlali bangaphandle
sama_nbl_09h13aug2023_0026.wav,7.9,N,uthi ke e ukusukela nje kutjhinga phambili abazoksolo bakhuluma ngezinye iinhlangano zepolotiki kodwana bazokuqala indaba
sama_nbl_09h13aug2023_0027.wav,5.6,N,akunamma omumbi abomma bahle sibahle khulu thina siziimbokodo
sama_nbl_09h13aug2023_0030.wav,7.1,N,ngobanyana nawungalethi uphila ngaphezu kwalathambo azokuthola njani kfuna abantu bazikhumbuze ukuthi babobani bayaphi
sama_nbl_09h13aug2023_0031.wav,7.2,N,uzimu unomnqopho ngabomma ende uzimu uthume thina nathi sibomma ke asithwalane  ngaleyo ndlela
sama_nbl_09h13aug2023_0032.wav,6.2,N,ya simukele lapha na enye imbokodo ikwazi ukuthi isifundele iindaba zephasi zesimbi yethoba mina nawe ke mlaleli wekwekwezi f_m
sama_nbl_09h13aug2023_0033.wav,5.3,N,ukhona umbikiindaba we s_a_b_c emngcwabeni lo oyibangamatlhuwo ulwandile Mbulali
sama_nbl_09h13aug2023_0034.wav,5.2,N,hlangana nemithwalo ethwalwe bahlalaba abanganazo iincwadi zokuba zenarheni le ucele uthi
sama_nbl_09h13aug2023_0035.wav,8.8,N,umrholi osandukhethwa we [democratic alliance] e [gauteng solly] msimanga uthi kwanje kuqalwe khulu ukwakhiwa kabutjha
sama_nbl_09h13aug2023_0036.wav,6.2,N,umsimanga ubuyele esikhundleni sakhe njengomrholi wehlangano le ngemva kokuthumba iphaliswanene le [congress] yayizolo
sama_nbl_09h13aug2023_0037.wav,4.8,N,ebeliphakathi kwakhe nokhumora molefe u [fred nell] waba ngusihlalo wehlangano izolo
sama_nbl_09h13aug2023_0038.wav,7.9,N,e [boksburg] lapha egade kubanjwe khona i [congress] ye d_a yokukhetha uburholi kanti ube bangisana nokhumora molefo
sama_nbl_09h13jul2021_0001.wav,5.7,N,emoyeni zizwakele ngephimbo lakaLindiwe mahlangu
sama_nbl_09h13jul2021_0005.wav,9.5,N,othi izakhamuzi endaweni leya ziphumile godu ziragela phambili ngokuya eentolo zifuna ukufumana lokho ezifunako
sama_nbl_09h13jul2021_0010.wav,5.3,N,uthi kuphoswa amatje izakhamuzi zibonakala zibaleka
sama_nbl_09h13jul2021_0012.wav,10.6,N,balinga ukulawula amajima wokutjhagala aguruzelako abatjhagali bangena eentradeni ngepelaveke bafuna ukutjhatjhululwa kukamengameli walokha ujacob zuma
sama_nbl_09h13jul2021_0013.wav,10.6,NS,[in our country] uthi uthokoza amaphiko wezomthetho uthi kubotjhwe absolwa abalikhulu namasumi amathandathu nabathandathu esifundeni sakwazulu natal
sama_nbl_09h13jul2021_0014.wav,11.5,N,nabadunyuzwa madod agade ahlomile u [abrahams] uthi ukuthula ngombana umlinganabo ngokomsebenzi muntu ebekathandwa ahlonitjhwe mphakathi
sama_nbl_09h13jul2021_0015.wav,5.9,NS,ezilama lezi nge awa lisumi [hash tag coverup] phephisa umphakathi ohlala kiwo
sama_nbl_09h13jul2021_0016.wav,5.1,N,[elliot] sindane uthi okubuhlungu sivuka nje namhlanje inengi aliyi emsebenzini
sama_nbl_09h13jul2021_0017.wav,8.6,N,umengameli u [cyril] ramaphosa uthi kubotjhwe abasolwa abamakhulu amane namasumi abunane nethoba
sama_nbl_09h13jul2021_0018.wav,5.1,N,nanyana kunjalo umengameli uramaphosa uthokoze abogadi bezokuvikela ngomsebenzi
sama_nbl_09h13jul2021_0019.wav,7.5,N,uthi kodwana lokhu angekhe kwakghoneka njengombana indawo yokujovela ihlakazwe babantu abazitapelako
sama_nbl_09h13jul2021_0021.wav,5.1,N,uthi kubonakala kunokuwunawunana hlangana kwezakhamuzi
sama_nbl_09h13jul2021_0022.wav,11.3,N,indaba ngeze awa lethoba ukuzitapela nakoniwa kweentolo okuragela phambili e [diepkloof]  esoweto lapha amapholisa nezinye izakhamuzi
sama_nbl_09h13jul2021_0023.wav,5.5,N,ihlangano le ithi amakhemisi azijameleko ahlangana neentolo lapho abazitapele khona 
sama_nbl_09h13jul2021_0028.wav,7.9,N,kwabhubha abantu abathandathu ukulandela amajima wokutjhagala nokuzitapela okuragela phambili esifundeni [gauteng ] nesifundeni sakwaZulu natal 
sama_nbl_09h13jul2021_0029.wav,4.8,N,kanti ke udlulisele umlayezo wokutjhiriya emndenini
sama_nbl_09h13jul2021_0030.wav,4.8,N,bamakhulu amathathu namasumi amabili nantathu ababotjhwe esifundeni se [gauteng ]
sama_nbl_09h13jul2021_0031.wav,7.8,B,asibhidlizi  siyakha asibhidlizi siyakha sokzuza ke nozuzu emzuzwini engapheliko
sama_nbl_09h13jul2021_0032.wav,6,N,kwetjiwa iinhlahla zemali elinganiselwa eengidigidini zamaranda sibikelwa ngume
sama_nbl_09h13jul2021_0033.wav,8.2,N,ekulumeni ayithule izolo ebsuku izolo ebsuku umengameli uramaphosa uthe ipelaveke edlulileko kubonakele amajima wokutjhagala aguruzelako  enarheni le
sama_nbl_09h13jul2021_0034.wav,5.2,N,uthe koniwe ipahla nabantu izakhamuzi ziyasaba nabantu babhubhile
sama_nbl_09h13jul2021_0035.wav,6.6,N,uthi bakhwezelele yoke iinthombe ekhona enarheni le ukubuyisa ukuthula nokuqina enarheni le
sama_nbl_09h13jul2021_0036.wav,4.9,N,unyaka odlulileko yena nendodanakhe bafumana amanceba wokudunyuzwa 
sama_nbl_09h13jul2021_0037.wav,6.4,N,awusebenzela uthi babawe amapholisa ukurarulula indaba le ngokurhaba 
sama_nbl_09h17aug2023_0003.wav,5.1,N,angasebenzi imali enikelwe emnyangweni wawo nakubomaspala
sama_nbl_09h17aug2023_0004.wav,8.2,N,obanjwe ngomvulo uthi kuyadanisa bona imali enikelelwe izenzelwe igcine ibuyiselwe emnyangweni weendaba zeemali
sama_nbl_09h17aug2023_0005.wav,4.8,N,abantu abanengi abakghoni ukubhadela imali abayikolodako umaluleke ubeke nganasi
sama_nbl_09h17aug2023_0006.wav,5.1,N,isazi ngomnotho kwa absa umiyelani maluleko uthi imalinzalo ephezulu 
sama_nbl_09h17aug2023_0008.wav,5.9,N,indoda ethile ihlabe umfundi ngokuphula umgomo omutjha wesikolo weenhluthu
sama_nbl_09h17aug2023_0010.wav,7.6,N,ibetha phezu kwamakhaya amanengi umaluleke uthi kunamatshwayo wokukhuphuka kwegandeleleko yeenkolodo ebathengini
sama_nbl_09h17aug2023_0015.wav,6.3,N,ikwekwezi f_m kukhanya bha iindaba ngeze awa lethoba
sama_nbl_09h17aug2023_0019.wav,10.3,N,[to do as a department] abathengi bangaphasi kwegandeleleko ngeendleke eziphezulu zepilo abanengi abakghoni ukubhadala iinkolodo zabo
sama_nbl_09h17aug2023_0020.wav,8.6,N,umnyango wezefundo e [gauteng] uthembise ngokuthunyelwa kwesinye isikolo komfundi  wemnyaka elisumi nantathu ubudala
sama_nbl_09h17aug2023_0021.wav,9.1,N,esibonakalwe ku [video] erhatjheke emahlelweni wezokuthintana lapho umntwana loyo babonakalwa basunduzwa bakhitjhwa eklasini
sama_nbl_09h21jan2024_0001.wav,6.4,N,u [wesley twigg] uthi amapholisa aye emakhiweni lo ngemva kokkulunyaw indlebe
sama_nbl_09h21jan2024_0002.wav,5.4,B,izokudisibeza uthi iphose phosele kuye ukwazi ukuthi
sama_nbl_09h21jan2024_0003.wav,4.7,N,basathola iinghonghoyilo ezimayela nokuriyada kwehlelweli [the impact]
sama_nbl_09h21jan2024_0005.wav,8.6,N,umsolwa oneminyaka ematjhumi amathathu nahlanu ubudala obotjhwe emakhiweni othize e [Kraaifontein cape town]
sama_nbl_09h21jan2024_0007.wav,5.2,N,themba ukuthi la ukhona ubusisekile imthwalwe gade nokho uyithwele
sama_nbl_09h21jan2024_0008.wav,5.4,N,abangakaphumeleli kuhle nalabo abangakaphumeleli lisekhona ithuba lesibili
sama_nbl_09h21jan2024_0009.wav,6,N,sele iphungukile kodwana ke uzime akathi iphungule uthi ithathe uyiphosele
sama_nbl_09h21jan2024_0015.wav,5.7,N,nanyana i ofisi lobumengameli lisiza ekurhabiseni ukunikelwa kwangaphandle ama visa
sama_nbl_09h21jan2024_0016.wav,5,N,e [two line] sithokoze nanguthandi mamakhe selakhona nehlelo ngnomelusi
sama_nbl_09h21jan2024_0017.wav,8.1,N,liphendule esehlakalweni obizelwe kiso ngomtato mayelana nomlilo otjha ku [coner comissioner nakedi street]
sama_nbl_09h21jan2024_0018.wav,5.7,B,abakathi ilethe ngombana uyazi ukuthi lokha usathatha amagadango uyithwele
sama_nbl_09h21jan2024_0019.wav,7.4,B,ubelula nawe eh ngibona la kunoMandla mbonani uthi JD asithokoze umfundisi
sama_nbl_09h21jan2024_0020.wav,5,N,ubewaleka phezulu ngelithi bathethe nesango amagwayi nemali
sama_nbl_09h21jan2024_0023.wav,9.2,N,ngemva kokuphatha amahlandla amathathu mihlanu imizuzu ngemva kwesimbi yethobako angisale ngizibamba zangaleli awa iindaba
sama_nbl_09h21jan2024_0024.wav,6.5,N,indaba sikhathi indaba sikhathi selakhona ke u [january] masango usifundela zesimbi yethoba
sama_nbl_09h21jan2024_0025.wav,6.1,B,uthi bengathobeka emmoyeni uthi kwekwez uyasthoba kwekwezi uyakwaz ukuthi
sama_nbl_09h21jan2024_0026.wav,5.7,N,anamakghono aqakathekileko ukuriyada kwehlelweli kuqalela phasi imizamo karhulumende
sama_nbl_09h21jan2024_0029.wav,6,N,umengameli u [maggy sal] uyokulisa isikhundla sakhesi ngenyanga kavelabahlinze
sama_nbl_09h21jan2024_0030.wav,7.1,N,kumdlalo ekufanele bawuthumbe ngekani kazi ibafana bafana iyokutholana phezulu nesiqhema ezibomakhelwana baso
sama_nbl_09h21jan2024_0033.wav,5.8,N,ibhizinisi [unity south africa] i IBUSA ngokurhunyeziweko ithi
sama_nbl_09h21jan2024_0035.wav,5.1,N,no [doctor] hlengiwe mhlaba ungikara nasele athi mahlengi
sama_nbl_09h21jan2024_0036.wav,6.3,B,nalokha simodza usiphakamise ngumandla mbonani eduze nefledzini kwasibiya 
sama_nbl_09h21jan2024_0037.wav,5.8,N,ngiktjhiye ezandleni ezifuthumeleko zakathandi mamakhe uzimu akakwenze kuhle ngikufisela koke okuhle
sama_nbl_09h21jan2024_0038.wav,6.4,N,umkhulumeli webesizo elirhabako unana rhadebe ubeka nganasi indlela nakaphefumula ngendaba le
sama_nbl_09h21jan2024_0039.wav,6.5,N,umbanduli weisiqhema senarha sebholo erarhwako ibafana bafana u [hugo broos] uthi
sama_nbl_09h24may2021_0004.wav,6.6,N,isiqhema esikhethekileko esiphenyako i SIU sithi usomkhandlu walokha wezepilo e  [gauteng]
sama_nbl_09h24may2021_0005.wav,7.1,N,i [union] ithi ayikho imali efanele ukuphuma ukubhala okuhlobene nesivumelwano hlangana kukarhulumende wenarha ne [cuba]
sama_nbl_09h24may2021_0006.wav,5.9,N,ikwekwezi f_m kukhanya bha iindaba ngeze awa lethoba
sama_nbl_09h24may2021_0007.wav,9.7,N,uthi lokho akusilo iphaliswano esewula afrika uthi lokhu kutjho ukutjhentjisana ngalokho abanakho norhulumende wenarha leya
sama_nbl_09h24may2021_0008.wav,12.7,N,ukulinga ulungisa eminye imiraro yamanzi esewula afrika umnyango lo uthe uyokusebenzisa imali eyi [sixty five million rand] ehlelweni lelo nokuthi abonjiniyera be [cuba] banelwazi ngomraro wamanzi
sama_nbl_09h24may2021_0010.wav,5.4,N,kukuthi umphakathi owakhe hlanu kweemayini ukuragela phambili ngomtlhago 
sama_nbl_09h24may2021_0011.wav,5.2,N,lokho kuvela emhlanganweni wesiphande womkhandlu abajameli bama [union]
sama_nbl_09h24may2021_0014.wav,10.2,N,uthi kwenzekile nakwabanye aborhulumende  ikampani i [johannesburg water] ilinga zoke iindlela ezikhona
sama_nbl_09h24may2021_0015.wav,7,N,udorhodera bandile masuku upharhazele nakamemezela bona ikomidi yezokukhalima ehlanganweni ye a_n_c
sama_nbl_09h24may2021_0016.wav,5.2,N,lokhu kuthinte isibhedlela se  [hellen joseph rahima mosa]
sama_nbl_09h24may2021_0018.wav,5.4,N,abangasebenziko abangawenza kuhle umsebenzi loyo umkhulumeli womnyango
sama_nbl_09h24may2021_0019.wav,7.8,N,umnyango weendaba zamanzi nekhucukhucu uthi uyokuvikela ekhotho isiqunto zomsebenzisa abonjiniyera be [cuba]
sama_nbl_09h24may2021_0020.wav,5.6,B,nakenze kumbi angithi vane athukwe yey akakhambe ye ye kodwana nanje ke
sama_nbl_09h24may2021_0021.wav,6,N,i [union] ithe kunabo njiniyere  besewula afrika abangasebenza
sama_nbl_09h24may2021_0022.wav,7.6,N,lokhu kuhlobene nekohlakalo yokuthengwa kwama p_p_e umasuku waqotjhwa ngurhulumende we [gauteng]
sama_nbl_09h24may2021_0023.wav,4.7,B,ende samnyaza ngobunengi [hey] sathi ya wenzani lo ucabanga ukuthi kuyadlalwa la
sama_nbl_09h24may2021_0024.wav,5.1,B,bahle basitjho bathi amezwi wokuphila aselimini nowokufa
sama_nbl_09h24may2021_0025.wav,8.3,B,ukuthi uhlule i sundowns minaangingeni lapho kodwana igama lakhe nelamasewula afrika liseselihle yazi umuntu naknza intwehle esiqhemeni se [al haly] esihlukileko
sama_nbl_09h24may2021_0026.wav,9.1,B,[so] siyoqala ilangelo namhlanje siqala iindaba zeenkhandelabeleko into ezinjengalezi sikhamba noses [martha] nawe ngezakho lezo iinkhandelambeko aksingezethu phela
sama_nbl_09h24may2021_0027.wav,8.3,N,[union] yabasebenzi i [solidarity] ifake isibawo esirhabako ibawa ikhotho ephakemeko epitorapha ukukhupha incwadi esisalelo
sama_nbl_09h24may2021_0028.wav,5.2,N,ekurarululeni umraro okhona njenganje wophakelwa kwamanzi kezinye iingcenye zedorobha
sama_nbl_09h24may2021_0029.wav,13.1,NS,[we have not reach that finding yet] i [national union of mine workers] esifundeni sakwazulu natal izwakalise ukutshwenyeka ngobujamo bebubulo beemayini esifundeni lesa
sama_nbl_09h24may2021_0030.wav,6.6,N,emoyeni zizwakale ngephimbo lakaLindiwe mahlangu
sama_nbl_09h26apr2023_0001.wav,8.5,N,kanti i SATU ikhombele  umnyango wezefundo sekelo wokungena hlangana ehlelweni lokudla eenkolweni kwazulu natal
sama_nbl_09h26apr2023_0002.wav,6.5,N,wobuzenda bezimbabwe kukghonakalisa ukubuyela ekhaya lokho njengombana iphemithi 
sama_nbl_09h26apr2023_0005.wav,5.4,N,ngaphandle kwe janfes ngemva kokudumuza abulale ngephoso umntwana lo
sama_nbl_09h26apr2023_0007.wav,9.7,N,i ofisini lomengameli kwanjesi lithi inarha le iyohlala  ililunga lekhotho le ngokhambelana nesisombululo se [conference] ye a_n_c
sama_nbl_09h26apr2023_0011.wav,9.4,N,esolwa ngokubulala indodanayo yeenyanga ezilikhomba ubudala umsolwa u [lazarus] kekana uyokuvela ekhotho godu ngomhlaka eight
sama_nbl_09h26apr2023_0013.wav,7.5,N,kuMeyi icala litshwiliswele isibawo sebheyili umsolwa ubotjhwe ngepelaveke emawulu
sama_nbl_09h26apr2023_0014.wav,8,N,ingakwedi begodu ibize ngaphasi kwe [hundred and twenty five thousand rand] s_m_s sa u [out] ku [three four four seven zero] njenganje
sama_nbl_09h26apr2023_0015.wav,5.5,N,babukele ngaku [live] yekwekwezi f_m hlangana nje nabanye
sama_nbl_09h26apr2023_0016.wav,6.8,N,kanti akukho namunye ebantwini bezimbabwe ebayi [hundred and eighty thousand] ebaphathe
sama_nbl_09h26apr2023_0019.wav,6.9,N,i ofisi lobubuzenda bezimbabwe phambilini belinikele ngokusiza abahlali bezimbabwe
sama_nbl_09h26apr2023_0022.wav,6.5,N,ukudlula phambilini bona [qualify] ukufumana i [essential cover] ikoloyakho kufuze ibe neminyaka engaphezu kemihlanu
sama_nbl_09h26apr2023_0023.wav,6.5,N,i [outsurance] mboneleli ngetjhorensi otlolisiweko nomboneli ngesizo lezeemali
sama_nbl_09h26apr2023_0024.wav,8.6,N,nakhibe ukuzikhambela ngekoloyi edala ungazifumana urareka khulu nge [outsurance essential] ungaybhadela  kancani itjhorense yakho yekoloyi
sama_nbl_09h26apr2023_0025.wav,9.3,N,evumela abantu bezimbabwe ukufunda ukuhlala nokusebenzisa esewula afrika ilindeleke ukuphelelwa sikhathi ngomhlaka [thirty] kuJuni 
sama_nbl_09h26apr2023_0026.wav,5.8,N,lokho kuza ngemva kokuthi ikampani anikelwe umsebenzi lo ibhalelwe ku [deliver]
sama_nbl_09h26apr2023_0029.wav,15.6,N,ekhotho yamacala weentjhabatjhaba esitatimendeni esikhutjhwe izolo ebusuku yi ofisi lomengameli lithi kunomtjhapho owenziwe yi a_n_c nomengameli u [cyril] ranamaphosa wokuthi isewula afrika iyophuma ngaphasi kwekhotho yamacala weentjhabatjhaba
sama_nbl_09h26apr2023_0030.wav,5.2,N,amaphemithi wezimbabwe owenze isibawo sangokomthetho ema ofisini
sama_nbl_09h26apr2023_0032.wav,8.8,N,ngibawa ukuthi abantu bavuke ksasa tu basilalele yiholideyi ziin [twenty seven] langa letjhaphuluko esewula afrika langa elikhulu sobe sikuphethe kamnandi
sama_nbl_09h26apr2023_0033.wav,10.1,N,i ofisi lomengameli lithi isewula afrika isese ngaphasi kwesivumelwano se [rome statute] kanti iragela phambili nokuzibandakanya
sama_nbl_09h26apr2023_0034.wav,5.6,N,ebanerhuluphelo lokubuyela ekhaya ekuthomeni kulonyaka umzenda wezimbabwe
sama_nbl_09h26apr2023_0035.wav,5.3,N,s_m_s sa u [out] ku [three four four seven zero] ukwazi ukuthi uzithole i [quotation]
sama_nbl_09h26jul2021_0007.wav,5.6,S,umuntu kosele aphile ngiyathokoza nas uwuzwile umlayezo babu'mnguni
sama_nbl_09h26jul2021_0009.wav,6.6,N,uMalema uthi yena waya kuzuma wayombawa ukuthi ahloniphe umyalo wekhotho yomthethosisekelo
sama_nbl_09h26jul2021_0017.wav,10.9,B,yazi abanye abathandi ukwaba abathanda ukwabelana nelwazi namkha ukusiza abantu emphakathini babu mnguni into oyenzako le yihle ungathini ngokufitjhazana kumlalleli
sama_nbl_09h26jul2021_0019.wav,5,S,wasithatha ubaba wasifaka eemberegweni namhlanje ngokudla umndeni nginabantwana abayi [four]
sama_nbl_09h26jul2021_0022.wav,6.8,N,emrarweni omkhulu nje isewula afrika akaboni ukuthi kubayini ipalamende ingahlali
sama_nbl_09h26jul2021_0026.wav,4.8,S,ngaye ubabu Mnguni sibanengi asiphakamisileko ngubabo qotho 
sama_nbl_09h26jul2021_0027.wav,5.9,N,umrholayo u [johnston heizen] uthi uramaphosa akaziphenduleie begodu akhangakhulume nakanye
sama_nbl_10h02oct2021_0013.wav,6.9,N,umnyango wezombuso hlanganyela nendabuko uthi phezu babomaspala abamakhulu amabili namasumi amahlanu nakhomba enarheni
sama_nbl_10h02oct2021_0018.wav,6.8,N,kufuze baziphathe njani nenge bangakhethwa kilawo mawadi ababonkhethani abenyulwako kiwo
sama_nbl_10h02oct2021_0026.wav,7.7,N,u [julius] malema ubawa abonkhethani bamakhansela wehlanganwakhe esiphandeni sebembe ukuthi bayiphathe ngehlonipho ekulu iimphakathini
sama_nbl_10h02oct2021_0027.wav,5.1,NS,[eh the are better of] mrholi we e_f_f u [julius] kanti kuqalwe ukuthi
sama_nbl_10h04jun2021_0002.wav,10.1,N,okumsebenzi ngathana sewenziwe ikhotho ephakemeko ePolokwane ilindeleke  ukunikela ngesahlulelo ekugwetjweni ecaleni lokulalela
sama_nbl_10h04jun2021_0003.wav,5.6,N,yamukela isiqunto zomnyango wezefundo sekelo ukutshwiliswa iinhlahlubo zaphakathi komnyaka 
sama_nbl_10h04jun2021_0004.wav,10.1,N,balindele ukuqedwa kombiko we SIU kanti ke begodu utjele ikomidi bona ululekwe ngokomthetho bona angarageli phambili ngokuphawula ngendaba le
sama_nbl_10h04jun2021_0006.wav,12.8,NS,[internal desciplinary processes and other isues that are there] uthi njengombana indaba le seyibikwe ngokomthetho emapholiseni ululekwe boghqwetha bomnyango bona angaphawuli ngombiko
sama_nbl_10h04jun2021_0007.wav,5.4,N,ululekwe ngokomthetho ukungaveli phambi kwekomidi ukulandela iphenyo eliragela phambili
sama_nbl_10h04jun2021_0009.wav,8.8,N,ukuragela phambili ngephenyo uthe njengombana angekhe bathatha igadango ngeemphakamiso zombiko wabo kwaphela
sama_nbl_10h04jun2021_0011.wav,6.8,N,zabafundi bebanga letjhumi nambili ungqongqotjhe wezefundo sekelo u [angie] motshega
